ID1 ID2 HetHet IBS0 Kinship
1579398 1587255 0.054 0.0092 0.1314
1579437 5251477 0.046 0.0144 0.0624
1579495 5820148 0.044 0.0152 0.0493
1579520 2278535 0.045 0.0127 0.0737
1579596 4913667 0.048 0.0139 0.0729
1579681 2016616 0.046 0.0142 0.0648
1579681 4232169 0.048 0.0128 0.0788
1579746 1455481 0.046 0.0146 0.0602
1579797 5652449 0.076 0.0045 0.2507
1579869 2324109 0.044 0.0149 0.0505
1580108 2161924 0.08 0.0054 0.259
1580108 4900289 0.081 0.0036 0.2749
1580108 4973478 0.078 0.0039 0.2629
1580157 3039696 0.048 0.0138 0.0719
1580263 4581790 0.051 0.0109 0.1066
1580327 4617054 0.045 0.0153 0.0524
1580327 5802871 0.054 0.0086 0.1354
1580349 5538418 0.045 0.0146 0.0565
1580373 4301590 0.046 0.0139 0.0591
1580418 2739524 0.045 0.0148 0.0565
1580418 3493934 0.052 0.0107 0.1101
1580459 2256075 0.076 0.0044 0.2508
1580462 4468082 0.045 0.0143 0.0599
1580505 4343532 0.058 0.0043 0.2437
1580610 4001089 0.08 0.0041 0.2656
1580652 3589362 0.08 0.004 0.2665
1580676 1845598 0.067 0.0001 0.2478
1580676 2660269 0.053 0.0093 0.1285
1580772 2489924 0.046 0.0143 0.0644
1580772 3394145 0.047 0.0142 0.0666
1580772 4469625 0.046 0.0145 0.0642
1580835 3506302 0.078 0.0044 0.2575
1580878 4472412 0.057 0.0037 0.2483
1580883 2938658 0.045 0.0144 0.0593
1580916 3609159 0.046 0.0141 0.0637
1580937 3161417 0.045 0.0147 0.0562
1580937 5336728 0.047 0.0136 0.0747
1580953 2827149 0.051 0.0104 0.1112
1580953 2906336 0.079 0.0042 0.2614
1580995 1394079 0.044 0.0151 0.0478
1580995 4200620 0.045 0.0146 0.0605
1581017 4363180 0.045 0.015 0.0546
1581017 5071091 0.045 0.015 0.0564
1581024 2431692 0.049 0.013 0.0846
1581072 4413836 0.051 0.0104 0.1134
1581072 5303245 0.054 0.0091 0.1253
1581093 1584528 0.047 0.0139 0.0708
1581106 3929837 0.046 0.0153 0.0552
1581106 4303785 0.077 0.0039 0.2581
1581192 1517070 0.067 0 0.2478
1581201 1833504 0.046 0.014 0.0666
1581312 2645389 0.044 0.015 0.0514
1581437 1994761 0.048 0.0129 0.0786
1581453 4026287 0.045 0.0147 0.0589
1581520 3006181 0.045 0.0146 0.056
1581520 4798660 0.08 0.0036 0.2744
1581571 5394386 0.045 0.0145 0.0606
1581803 2191188 0.044 0.0154 0.0486
1581828 3214860 0.053 0.0095 0.1265
1581828 3857857 0.054 0.0089 0.1326
1581845 5983106 0.045 0.0157 0.0493
1581887 1980284 0.048 0.0138 0.073
1581994 1643541 0.047 0.0127 0.0814
1582030 2921446 0.047 0.0144 0.0649
1582051 1161633 0.047 0.013 0.079
1582065 2998494 0.045 0.0154 0.0517
1582065 4568450 0.044 0.0156 0.0443
1582088 4434254 0.047 0.0141 0.0691
1582264 3928874 0.074 0.0049 0.2393
1582277 4464851 0.081 0.004 0.2706
1582399 3251989 0.046 0.014 0.064
1582428 5144963 0.066 0.0001 0.2471
1582491 2419553 0.046 0.0138 0.0663
1582519 4929847 0.049 0.0115 0.0947
1582575 3652065 0.047 0.0143 0.0655
1582647 5899292 0.045 0.015 0.0546
1582662 2371412 0.047 0.0134 0.0754
1582715 1241125 0.045 0.015 0.0548
1582723 4683926 0.046 0.0144 0.0631
1582723 5112480 0.047 0.0138 0.0744
1582816 5654622 0.045 0.0142 0.0593
1582870 4496188 0.047 0.0138 0.0706
1583045 2924852 0.046 0.0131 0.0725
1583076 2413571 0.068 0 0.2524
1583211 3245314 0.053 0.0091 0.129
1583246 5621269 0.046 0.0136 0.0666
1583260 3090708 0.046 0.0152 0.0562
1583353 3245717 0.046 0.0153 0.0543
1583368 1270813 0.044 0.0144 0.0549
1583384 1063598 0.049 0.0122 0.0886
1583406 4174928 0.046 0.0139 0.0689
1583427 2422289 0.045 0.0139 0.0645
1583427 2763330 0.045 0.0146 0.0578
1583427 5388728 0.048 0.0138 0.0726
1583473 3426287 0.046 0.0143 0.0623
1583600 2329735 0.046 0.0137 0.0689
1583600 2459238 0.045 0.0138 0.0656
1583661 3119517 0.047 0.0128 0.0792
1583661 5780464 0.045 0.0147 0.057
1583758 4430963 0.043 0.0001 0.1624
1583813 5692073 0.067 0 0.2491
1583825 4102396 0.048 0.0128 0.0817
1583856 5926773 0.045 0.0151 0.0475
1583921 1399824 0.045 0.0155 0.0499
1583921 1681958 0.052 0.0095 0.1227
1583950 3198960 0.081 0.0051 0.2645
1584057 2059466 0.065 0 0.2455
1584066 4012360 0.045 0.0147 0.0574
1584319 1477544 0.078 0.0056 0.248
1584332 5594648 0.047 0.0133 0.0741
1584409 5813331 0.044 0.0154 0.0474
1584454 1541132 0.047 0.0136 0.0715
1584454 3798447 0.046 0.0143 0.061
1584545 3977197 0.065 0.0001 0.2437
1584552 3015324 0.045 0.0146 0.0584
1584587 1965608 0.071 0.0061 0.2178
1584587 2392917 0.072 0.0064 0.2182
1584591 2445694 0.056 0.0087 0.143
1584605 4853729 0.046 0.014 0.0642
1584716 3753256 0.047 0.0137 0.0722
1584885 4998772 0.044 0.0141 0.059
1584924 1148735 0.045 0.0145 0.0592
1584924 1483220 0.045 0.0154 0.0491
1584955 3632479 0.045 0.0154 0.0486
1584961 3489522 0.045 0.0149 0.0545
1584989 5269471 0.047 0.013 0.0764
1584993 1192317 0.045 0.0153 0.0506
1585053 1731751 0.052 0.0105 0.1171
1585107 5598114 0.047 0.0135 0.0731
1585158 4425584 0.044 0.0156 0.0465
1585223 1162931 0.047 0.0138 0.0733
1585279 4632225 0.044 0.0157 0.0448
1585303 3174682 0.045 0.0145 0.057
1585328 1821484 0.044 0.0145 0.0523
1585334 4191203 0.077 0.004 0.2568
1585493 5396034 0.044 0.015 0.0488
1585511 3684745 0.046 0.0144 0.0641
1585688 4747165 0.076 0.0045 0.2613
1585839 4818447 0.079 0.0043 0.2588
1585850 5442115 0.044 0.0151 0.0483
1586047 1557292 0.054 0.0089 0.1353
1586047 2433653 0.076 0.0056 0.2428
1586103 2880473 0.047 0.0144 0.0682
1586134 2347627 0.048 0.0135 0.0743
1586145 5775770 0.045 0.0147 0.0572
1586176 5102124 0.051 0.0115 0.1005
1586187 1286821 0.057 0.0062 0.1657
1586187 6010576 0.054 0.0089 0.1334
1586216 2244420 0.052 0.0107 0.111
1586311 4119389 0.04 0.0136 0.0445
1586311 5273057 0.04 0.0138 0.0451
1586322 3275770 0.045 0.0144 0.0566
1586354 4534073 0.044 0.0149 0.0509
1586360 3221663 0.047 0.0132 0.0783
1586378 1460735 0.069 0.0061 0.2132
1586378 1557587 0.048 0.0126 0.0821
1586397 2007678 0.045 0.0154 0.052
1586474 4607846 0.073 0.0049 0.2342
1586555 1819124 0.076 0.0042 0.2528
1586555 5077153 0.046 0.0143 0.0647
1586623 2341214 0.074 0.0051 0.2354
1586631 5937443 0.043 0.015 0.0489
1586694 2932826 0.047 0.0136 0.0716
1586705 2677925 0.04 0.0141 0.0442
1586705 2940769 0.045 0.0143 0.0553
1586705 3073805 0.041 0.0141 0.0459
1586705 4015014 0.041 0.0137 0.0444
1586814 2882163 0.045 0.0154 0.0477
1586926 4109759 0.085 0.0046 0.281
1586958 1175448 0.08 0.0047 0.2631
1587011 2131826 0.067 0.0001 0.2501
1587011 2286322 0.052 0.0097 0.1211
1587022 2995748 0.053 0.0101 0.1201
1587022 5677663 0.046 0.0142 0.0618
1587097 2463998 0.046 0.0149 0.0598
1587097 4418413 0.072 0.0056 0.2247
1587200 4201319 0.046 0.0145 0.0604
1587200 5612333 0.047 0.0142 0.0638
1587261 4643315 0.048 0.0122 0.083
1587293 2088353 0.046 0.0135 0.0702
1587359 2009810 0.074 0.0049 0.2409
1587371 2479721 0.045 0.0146 0.059
1587415 5351052 0.044 0.0154 0.0467
1587494 4139912 0.076 0.0046 0.2508
1587502 3137988 0.044 0.0148 0.0547
1587537 5090395 0.047 0.0137 0.0715
1587584 5032591 0.046 0.015 0.0596
1587595 4559833 0.078 0.0036 0.2642
1587642 2295695 0.045 0.0138 0.0626
1587703 5420537 0.046 0.0145 0.0632
1587832 2282374 0.083 0.0034 0.2858
1587973 2266607 0.074 0.0057 0.2337
1588021 1558433 0.041 0.0141 0.0469
1588021 1862881 0.04 0.0137 0.0466
1588021 1986067 0.04 0.014 0.0445
1588021 4277078 0.04 0.0135 0.0481
1588021 5752598 0.04 0.014 0.0448
1588021 5790217 0.04 0.0137 0.0453
1588146 5974545 0.047 0.0145 0.0657
1588160 5815741 0.081 0.0033 0.273
1588259 3889709 0.039 0 0.1479
1588285 3214232 0.045 0.0154 0.0513
1588296 3234932 0.054 0.0086 0.1377
1588393 1050153 0.046 0.0136 0.0673
1588407 3175987 0.045 0.0147 0.0579
1588426 3557682 0.046 0.0142 0.0632
1588463 5316325 0.045 0.0147 0.0577
1588525 1635675 0.069 0.0052 0.2263
1588574 5025079 0.054 0.0087 0.1326
1588580 4367618 0.077 0.0045 0.2555
1588616 1252819 0.046 0.0141 0.0639
1588616 4948086 0.046 0.0138 0.0652
1588641 4847084 0.066 0.0001 0.2472
1588668 4573745 0.046 0.0145 0.0634
1588840 4100561 0.074 0.0041 0.245
1588879 3178729 0.049 0.0136 0.0779
1588903 4407518 0.079 0.0042 0.262
1589228 3816290 0.052 0.0097 0.1229
1589291 4741953 0.045 0.015 0.0541
1589291 4892686 0.045 0.0155 0.0504
1589357 5688107 0.048 0.0129 0.0806
1589405 4115105 0.075 0.0044 0.2484
1589514 2959063 0.045 0.0146 0.0544
1589530 5222624 0.045 0.0146 0.0566
1589549 5434125 0.045 0.0158 0.0484
1589573 1005086 0.045 0.0153 0.0462
1589588 2355514 0.044 0.0153 0.048
1589588 5163699 0.046 0.0145 0.0619
1589635 1078046 0.05 0.0127 0.0902
1589697 1972115 0.046 0.0137 0.0658
1589697 5074823 0.046 0.0141 0.0659
1589713 4860227 0.046 0.0146 0.0612
1589817 2822545 0.067 0 0.2486
1589817 4653105 0.068 0.0001 0.251
1589824 1767676 0.046 0.0134 0.0728
1589824 3418461 0.046 0.014 0.066
1589824 3934568 0.077 0.0054 0.2466
1589861 2991191 0.044 0.0148 0.0531
1589872 1466692 0.046 0.0143 0.0638
1589872 5244214 0.045 0.0156 0.0484
1589918 2266869 0.047 0.0133 0.0728
1589933 4404352 0.08 0.0039 0.2689
1589947 2339678 0.044 0.0156 0.0445
1590010 5111689 0.051 0.0096 0.1167
1590034 2171953 0.075 0.0045 0.2471
1590159 4066629 0.047 0.0133 0.0743
1590196 4575062 0.079 0.0049 0.2569
1590260 5441273 0.077 0.0033 0.2627
1590353 1608354 0.045 0.0143 0.0612
1590414 3901855 0.067 0 0.247
1590449 5084737 0.046 0.0143 0.0623
1590473 2106143 0.045 0.0159 0.0469
1590473 3654319 0.07 0.0056 0.2222
1590488 1314337 0.05 0.0106 0.106
1590523 3855067 0.077 0.0046 0.2467
1590531 5985490 0.048 0.0128 0.0826
1590557 5586655 0.083 0.0037 0.2839
1590566 4198390 0.045 0.0142 0.0618
1590624 3787631 0.066 0.0001 0.2465
1590655 5383148 0.084 0.0024 0.299
1590825 4940349 0.046 0.0145 0.058
1590842 4909343 0.046 0.015 0.0591
1590856 3760437 0.046 0.014 0.0622
1591090 4645265 0.082 0.0054 0.2638
1591137 1428906 0.044 0.0158 0.0448
1591141 3430119 0.046 0.0145 0.0635
1591308 1886580 0.046 0.0137 0.0632
1591412 2495791 0.079 0.0049 0.2473
1591412 4201249 0.075 0.0052 0.2428
1591439 3593486 0.044 0.0142 0.0585
1591506 1911726 0.045 0.0147 0.0558
1591506 4297076 0.054 0.0089 0.1345
1591549 2165261 0.046 0.014 0.066
1591549 5609954 0.046 0.0143 0.0635
1591738 1247310 0.045 0.0135 0.0676
1591742 1881420 0.073 0.0048 0.2393
1591774 3692368 0.045 0.0148 0.0579
1592037 1226833 0.054 0.0084 0.1332
1592144 1533502 0.047 0.0135 0.0734
1592163 4144365 0.046 0.0156 0.0488
1592163 4478087 0.047 0.0141 0.064
1592240 5017864 0.055 0.0094 0.1303
1592303 3119354 0.044 0.015 0.0512
1592310 3179009 0.047 0.0144 0.0686
1592369 2136864 0.051 0.0097 0.118
1592461 3833228 0.045 0.0155 0.0471
1592535 4088711 0.048 0.0129 0.0821
1592535 5011833 0.071 0.0058 0.2226
1592747 5052437 0.083 0.0042 0.2737
1592850 1897486 0.045 0.0147 0.0565
1592850 2467642 0.048 0.0131 0.0808
1592850 3425655 0.045 0.0148 0.0571
1592956 3169978 0.044 0.0153 0.0478
1592956 3200727 0.077 0.0046 0.2525
1592967 2232569 0.078 0.0052 0.2523
1592980 2158150 0.066 0 0.2488
1593036 2141647 0.081 0.0047 0.267
1593093 2537916 0.048 0.0127 0.0849
1593213 1817110 0.044 0.0157 0.0465
1593299 2545001 0.045 0.0144 0.0602
1593402 3438035 0.045 0.0142 0.0624
1593416 3137791 0.047 0.0135 0.074
1593504 1163898 0.044 0.0149 0.0476
1593504 1501629 0.046 0.0151 0.0578
1593547 3434450 0.054 0.0084 0.1387
1593562 5670340 0.048 0.0127 0.081
1593681 3999369 0.077 0.0046 0.2505
1593709 2539347 0.067 0.0001 0.2482
1593722 2851455 0.066 0.0001 0.2478
1593754 1078200 0.066 0.0001 0.2491
1593778 3523371 0.048 0.0137 0.0719
1593891 4646436 0.08 0.0053 0.2573
1593979 1332501 0.046 0.0136 0.0691
1594085 2271465 0.046 0.0137 0.0681
1594176 5215555 0.067 0.0065 0.2013
1594187 4333518 0.045 0.0142 0.0572
1594191 1031243 0.046 0.0142 0.0658
1594191 5430226 0.079 0.0052 0.2561
1594241 5702089 0.044 0.0152 0.0496
1594335 5617380 0.071 0.0052 0.2395
1594354 4017861 0.042 0.0093 0.1159
1594354 5913740 0.06 0.0043 0.2566
1594401 4360517 0.052 0.0096 0.1235
1594425 5088393 0.045 0.0132 0.0697
1594474 3716490 0.045 0.0152 0.0527
1594499 1026674 0.066 0 0.2458
1594593 2894030 0.08 0.0046 0.2662
1594593 3688846 0.048 0.0135 0.0719
1594666 4742483 0.044 0.0155 0.048
1594712 4766360 0.047 0.0143 0.0644
1594750 5203140 0.076 0.0047 0.2489
1594764 4081952 0.076 0.0045 0.2509
1594777 3518320 0.044 0.0154 0.0488
1594981 4298851 0.074 0.0049 0.2378
1595160 5298420 0.045 0.015 0.0537
1595160 5839016 0.05 0.0113 0.0958
1595296 2491167 0.047 0.0137 0.0727
1595296 5443229 0.067 0.0001 0.2489
1595336 3050601 0.053 0.0102 0.1222
1595336 3074710 0.075 0.0058 0.2347
1595458 2921510 0.047 0.0136 0.0726
1595463 3868026 0.055 0.0083 0.143
1595542 5931693 0.046 0.0145 0.0637
1595556 3199465 0.046 0.014 0.0681
1595653 4987268 0.047 0.0137 0.0677
1595730 3560271 0.047 0.0145 0.0635
1595749 3915215 0.045 0.0152 0.0494
1595815 3984299 0.08 0.0039 0.2706
1595823 3814515 0.054 0.0088 0.1336
1595934 4839646 0.044 0.0148 0.0521
1595969 1328265 0.044 0.0156 0.0465
1596155 2062285 0.045 0.016 0.0451
1596161 2080156 0.047 0.0133 0.0749
1596193 2509975 0.048 0.0135 0.0777
1596212 4309413 0.045 0.0148 0.05
1596221 1991877 0.047 0.0142 0.0672
1596313 1350850 0.048 0.0137 0.0749
1596367 4792108 0.075 0.0052 0.2414
1596374 3123001 0.077 0.0049 0.252
1596476 3195499 0.052 0.0093 0.124
1596581 1703217 0.046 0.0131 0.073
1596590 2221150 0.045 0.0144 0.0601
1596618 3557047 0.052 0.0095 0.1251
1596620 2164778 0.045 0.0151 0.0508
1596659 5354300 0.048 0.014 0.073
1596659 5484696 0.078 0.0036 0.2614
1596659 5788647 0.084 0.0031 0.2871
1596685 4641787 0.071 0.005 0.2261
1596731 3660159 0.045 0.0142 0.0562
1596757 5817076 0.053 0.0098 0.1228
1596829 1566533 0.079 0.0044 0.2644
1596868 4244368 0.046 0.0138 0.0644
1596946 2658500 0.046 0.0143 0.0592
1597025 2835301 0.076 0.0057 0.239
1597025 2876401 0.088 0.0026 0.3088
1597038 1338383 0.045 0.0144 0.061
1597038 2753105 0.047 0.0142 0.0659
1597067 2581166 0.046 0.014 0.0693
1597108 2843390 0.047 0.0134 0.0753
1597123 3696173 0.047 0.0129 0.0799
1597131 1691737 0.054 0.0073 0.1273
1597194 2285673 0.051 0.0101 0.1159
1597244 5327620 0.047 0.0136 0.0738
1597263 1435200 0.048 0.0133 0.0744
1597275 5229344 0.08 0.0042 0.2714
1597373 5070415 0.069 0.0071 0.2051
1597418 2208173 0.046 0.014 0.0686
1597447 1156502 0.074 0.0056 0.2321
1597471 2963201 0.044 0.0156 0.0466
1597485 1559679 0.077 0.0047 0.252
1597577 1023928 0.044 0.0157 0.0468
1597577 1665877 0.053 0.0097 0.124
1597652 1252164 0.045 0.0138 0.0652
1597652 2979476 0.047 0.0132 0.0762
1597687 2948805 0.045 0.0148 0.0549
1597687 4777082 0.077 0.0041 0.2581
1597691 4988693 0.052 0.0097 0.1217
1597717 1784807 0.054 0.009 0.1335
1597811 1702082 0.047 0.0131 0.0767
1597941 2183281 0.044 0.0154 0.0473
1598101 1538161 0.046 0.0141 0.064
1598138 2016109 0.045 0.0152 0.0543
1598138 3382452 0.046 0.014 0.0655
1598167 5270705 0.046 0.0138 0.067
1598265 5328114 0.077 0.0045 0.2452
1598319 4646759 0.072 0.0056 0.2258
1598409 2332604 0.044 0.0152 0.0482
1598639 3900260 0.048 0.0133 0.0788
1598639 4089132 0.045 0.0159 0.0468
1598639 4914877 0.048 0.0129 0.0809
1598639 5971562 0.046 0.0139 0.0649
1598664 2003628 0.045 0.0153 0.0498
1598741 1227920 0.073 0.0058 0.2289
1598741 1988151 0.047 0.0137 0.0724
1598753 2342447 0.067 0 0.2508
1598753 2477605 0.047 0.0142 0.0691
1598753 4043663 0.054 0.0102 0.1201
1598768 3584814 0.045 0.014 0.0633
1598859 1244274 0.046 0.0133 0.0712
1598896 4442712 0.045 0.0144 0.0565
1598955 3254321 0.086 0.0039 0.2934
1599035 5843013 0.045 0.0158 0.0482
1599097 2201458 0.041 0.0129 0.0661
1599097 3907365 0.041 0.0132 0.066
1599186 4764917 0.047 0.0133 0.0739
1599261 1953058 0.078 0.0046 0.2553
1599385 2378896 0.072 0.0062 0.222
1599479 3802774 0.051 0.0104 0.1124
1599479 5482300 0.048 0.0139 0.0698
1599529 1501218 0.078 0.0047 0.2524
1599529 5856830 0.045 0.0153 0.0495
1599537 2195546 0.045 0.0142 0.0595
1599595 5645523 0.053 0.01 0.1219
1599674 1708286 0.045 0.0152 0.0528
1599703 2765356 0.074 0.006 0.2333
1599807 3504520 0.079 0.0045 0.2623
1599832 3961557 0.053 0.0083 0.1378
1599930 1165707 0.066 0.0001 0.2452
1599951 3131810 0.068 0 0.2511
1599973 3194376 0.047 0.0142 0.0694
1600036 3284163 0.045 0.0147 0.0594
1600055 3646545 0.046 0.013 0.0714
1600055 3662352 0.048 0.013 0.0791
1600055 4003302 0.08 0.0043 0.2685
1600072 2776735 0.045 0.0151 0.0531
1600130 5295790 0.045 0.0143 0.0615
1600364 5201211 0.054 0.009 0.133
1600429 4426196 0.043 0.0152 0.0455
1600468 3016723 0.045 0.0141 0.0635
1600470 3161070 0.044 0.0154 0.05
1600484 3501847 0.077 0.0048 0.2495
1600495 1323468 0.078 0.0044 0.258
1600619 4575561 0.083 0.0032 0.2851
1600658 2729946 0.071 0.0053 0.2243
1600711 1716692 0.045 0.0155 0.0507
1600760 1770896 0.044 0.0153 0.0487
1600760 5074355 0.047 0.0129 0.079
1600783 5704255 0.045 0.0147 0.0577
1600797 5591407 0.075 0.0068 0.2258
1600828 1842341 0.045 0.0152 0.0535
1600845 2750549 0.045 0.0148 0.0561
1600845 3663690 0.072 0.0042 0.2366
1600852 2396077 0.045 0.0144 0.0579
1600852 5262501 0.076 0.0049 0.2497
1600852 5374143 0.046 0.0138 0.0622
1600931 4882987 0.046 0.015 0.055
1600979 4295989 0.045 0.0151 0.05
1600982 5652719 0.072 0.0051 0.2312
1601009 4630866 0.047 0.0135 0.071
1601046 5711279 0.072 0.0048 0.2323
1601112 2231897 0.044 0.0151 0.0515
1601217 5664267 0.073 0.0055 0.228
1601248 4773649 0.045 0.0149 0.0552
1601255 5907967 0.046 0.0153 0.0542
1601272 2072930 0.075 0.0046 0.2453
1601333 3963748 0.047 0.0141 0.0671
1601362 4564453 0.045 0.0148 0.0549
1601371 1749364 0.077 0.0042 0.2565
1601385 1766212 0.043 0.0142 0.057
1601440 1748489 0.045 0.0148 0.0561
1601457 3214748 0.043 0.0154 0.0446
1601466 2393595 0.048 0.0133 0.078
1601516 3970720 0.045 0.0148 0.0538
1601537 4352099 0.054 0.0089 0.1356
1601601 3300657 0.056 0.0088 0.144
1601601 4488013 0.044 0.0154 0.0495
1601638 1402561 0.047 0.0135 0.0736
1601638 1755417 0.046 0.0139 0.0662
1601638 5371853 0.046 0.0137 0.0618
1601703 5074490 0.034 0.0119 0.0505
1601745 5896803 0.046 0.0141 0.0656
1601832 3854168 0.047 0.0127 0.0796
1601863 1167677 0.047 0.0131 0.0748
1601863 2172859 0.07 0.006 0.2145
1601927 4525296 0.067 0.0001 0.2475
1601951 2514676 0.046 0.0147 0.0573
1602154 3415779 0.044 0.0157 0.0459
1602197 1376432 0.047 0.0141 0.0675
1602262 1360563 0.078 0.004 0.261
1602300 4276593 0.046 0.013 0.0741
1602355 4241077 0.043 0.0134 0.0509
1602393 1958295 0.052 0.0103 0.116
1602393 3113352 0.052 0.0104 0.1169
1602393 4097806 0.066 0 0.2448
1602393 4185448 0.068 0 0.2487
1602706 5076040 0.046 0.0139 0.0648
1602706 5904607 0.047 0.0139 0.0675
1602815 4745085 0.053 0.0094 0.1255
1602991 2857033 0.079 0.0046 0.2617
1603102 4816252 0.053 0.0096 0.1266
1603210 3844112 0.075 0.004 0.25
1603405 3780273 0.045 0.0146 0.0546
1603412 3829236 0.052 0.0106 0.1128
1603514 5872506 0.05 0.0111 0.1021
1603530 2777458 0.047 0.0136 0.0709
1603660 2958178 0.044 0.0155 0.048
1603713 2874066 0.055 0.0112 0.1177
1603713 6007101 0.052 0.0089 0.1285
1603780 4063143 0.083 0.0037 0.284
1603780 4579003 0.045 0.0148 0.0569
1603855 1245949 0.045 0.0156 0.0495
1603872 3173225 0.046 0.0133 0.0708
1603918 5056090 0.047 0.0142 0.0678
1603959 5122402 0.066 0 0.2452
1604014 3127530 0.05 0.0106 0.107
1604030 2984826 0.047 0.0139 0.0714
1604088 5008398 0.047 0.0134 0.0736
1604117 2697631 0.045 0.0144 0.0586
1604124 3229622 0.078 0.0041 0.261
1604161 2720142 0.053 0.0093 0.1296
1604189 4579368 0.047 0.0139 0.0718
1604264 1776819 0.046 0.0144 0.0636
1604286 5011483 0.053 0.0099 0.1214
1604399 3423614 0.073 0.0068 0.2204
1604403 1254427 0.044 0.0144 0.0571
1604469 2036052 0.076 0.0048 0.2494
1604659 1080715 0.067 0 0.248
1604662 1860383 0.054 0.0081 0.1407
1604662 3667550 0.055 0.0077 0.1472
1604671 4662777 0.047 0.0128 0.0809
1604715 2933138 0.048 0.0127 0.0796
1604794 5573100 0.046 0.0143 0.0663
1604794 5897039 0.046 0.0141 0.0666
1604884 4441091 0.05 0.0113 0.0997
1604935 1085097 0.044 0.0148 0.0516
1604935 5864360 0.044 0.0151 0.0512
1605008 1107417 0.054 0.0084 0.1353
1605008 4460986 0.047 0.0138 0.0699
1605031 2484032 0.079 0.0036 0.2652
1605156 4212353 0.044 0.015 0.0505
1605167 5472898 0.053 0.0095 0.1255
1605180 3687435 0.054 0.0093 0.1297
1605483 1004623 0.047 0.0148 0.059
1605534 5895755 0.044 0.0148 0.0542
1605552 1710658 0.053 0.01 0.1188
1605591 3172181 0.073 0.0051 0.2357
1605591 4990808 0.077 0.0042 0.2533
1605621 3521539 0.045 0.0154 0.0512
1605621 4896218 0.046 0.0152 0.0555
1605664 4907058 0.045 0.0143 0.0596
1605686 4114350 0.045 0.0151 0.0506
1605716 1894987 0.048 0.0141 0.0689
1605768 1301509 0.046 0.0142 0.0604
1605818 3365365 0.044 0.0154 0.0481
1605833 2824084 0.047 0.0133 0.0762
1605859 4529333 0.045 0.015 0.0552
1605917 2692565 0.046 0.0146 0.0596
1605917 4224901 0.071 0.0044 0.2316
1605917 5988326 0.077 0.0046 0.2537
1605924 1727448 0.078 0.005 0.2578
1606002 3553012 0.083 0.0035 0.2828
1606016 1126882 0.046 0.0137 0.069
1606016 2222616 0.066 0 0.2459
1606016 4653965 0.044 0.0159 0.0443
1606016 5789636 0.066 0 0.2476
1606029 2241257 0.045 0.0154 0.0507
1606029 4039307 0.077 0.0047 0.254
1606053 4562485 0.047 0.0134 0.0749
1606084 5434156 0.046 0.0147 0.0606
1606352 5867056 0.075 0.0057 0.2377
1606400 3947566 0.046 0.0142 0.0663
1606436 4093285 0.079 0.0043 0.263
1606535 1830283 0.078 0.0039 0.2624
1606597 1169474 0.047 0.0146 0.0634
1606651 1774586 0.056 0.0001 0.2504
1606688 2176086 0.044 0.0158 0.0445
1606839 4423360 0.051 0.0112 0.1048
1606980 2091027 0.058 0.0034 0.249
1606980 3751382 0.04 0.0122 0.0646
1607034 4429574 0.086 0.0037 0.2898
1607087 4700908 0.077 0.0049 0.2478
1607091 2178374 0.082 0.004 0.2773
1607260 1899453 0.044 0.0153 0.0453
1607302 2001880 0.053 0.0094 0.1282
1607329 1865514 0.08 0.0031 0.2742
1607329 5292709 0.044 0.015 0.0517
1607508 1091407 0.046 0.0147 0.0596
1607582 4048804 0.044 0.0147 0.0526
1607594 3298107 0.053 0.009 0.1299
1607600 2271998 0.045 0.0152 0.0507
1607744 2806159 0.077 0.0055 0.2474
1607763 4377813 0.049 0.0122 0.0925
1607775 4311578 0.045 0.0154 0.0492
1607825 3343300 0.081 0.0036 0.2726
1607880 6011417 0.044 0.0151 0.0459
1607905 1983737 0.045 0.0149 0.058
1607964 1490894 0.045 0.0149 0.0576
1607977 4269110 0.044 0.0156 0.0477
1607977 5868375 0.048 0.0131 0.0777
1608018 1783812 0.074 0.0055 0.2349
1608033 3180151 0.075 0.005 0.2419
1608059 2779066 0.047 0.0131 0.0767
1608059 4553193 0.047 0.0139 0.0709
1608145 2276768 0.046 0.0141 0.0639
1608169 4161295 0.051 0.0099 0.1163
1608216 4359840 0.047 0.0145 0.0662
1608237 4787556 0.044 0.0152 0.0491
1608295 1797857 0.071 0.006 0.2193
1608309 3248396 0.044 0.0159 0.0464
1608354 3969735 0.045 0.0149 0.0588
1608383 5281925 0.046 0.0142 0.0632
